"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-13 22:00","2018","04","13","22:00","7.2","","6.2","","93","","","","19","","11","","32.2","","101.94","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-13 23:00","2018","04","13","23:00","7.4","","4.5","","82","","","","21","","17","","32.2","","101.94","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 00:00","2018","04","14","00:00","7.8","","4.1","","77","","","","21","","16","","48.3","","102.03","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 01:00","2018","04","14","01:00","6.8","","4.3","","84","","","","16","","7","","32.2","","102.06","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 02:00","2018","04","14","02:00","6.9","","4.6","","85","","","","17","","14","","32.2","","102.07","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 03:00","2018","04","14","03:00","6.8","","4.3","","84","","","","18","","18","","32.2","","102.04","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 04:00","2018","04","14","04:00","4.9","","3.2","","89","","","","22","","15","","32.2","","102.06","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 05:00","2018","04","14","05:00","4.0","","2.7","","91","","","","31","","7","","32.2","","102.07","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 06:00","2018","04","14","06:00","6.1","","3.6","","84","","","","22","","9","","48.3","","102.05","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 07:00","2018","04","14","07:00","8.2","","5.0","","80","","","","8","","16","","32.2","","102.07","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 08:00","2018","04","14","08:00","8.3","","5.4","","82","","","","13","","14","","48.3","","102.07","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 09:00","2018","04","14","09:00","9.6","","6.4","","81","","","","17","","13","","48.3","","102.03","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 10:00","2018","04","14","10:00","9.9","","7.5","","85","","","","12","","17","","48.3","","101.99","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 11:00","2018","04","14","11:00","10.1","","6.4","","78","","","","13","","17","","48.3","","101.92","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 12:00","2018","04","14","12:00","10.6","","5.3","","70","","","","9","","19","","48.3","","101.83","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 13:00","2018","04","14","13:00","10.4","","5.7","","73","","","","9","","11","","48.3","","101.78","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 14:00","2018","04","14","14:00","10.5","","4.7","","67","","","","9","","10","","48.3","","101.69","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 15:00","2018","04","14","15:00","10.3","","4.0","","65","","","","10","","11","","48.3","","101.63","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 16:00","2018","04","14","16:00","9.6","","5.8","","77","","","","9","","12","","48.3","","101.53","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 17:00","2018","04","14","17:00","9.4","","6.5","","82","","","","12","","10","","48.3","","101.47","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 18:00","2018","04","14","18:00","8.7","","7.2","","90","","","","14","","14","","32.2","","101.38","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 19:00","2018","04","14","19:00","8.5","","7.9","","96","","","","20","","8","","24.1","","101.35","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 20:00","2018","04","14","20:00","7.8","","6.7","","93","","","","14","","10","","12.9","","101.29","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 21:00","2018","04","14","21:00","7.5","","6.5","","93","","","","16","","13","","12.9","","101.26","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 22:00","2018","04","14","22:00","7.3","","6.5","","95","","","","17","","9","","8.1","","101.25","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14 23:00","2018","04","14","23:00","7.0","","6.4","","96","","","","13","","9","","8.1","","101.22","","","","","","Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 00:00","2018","04","15","00:00","6.0","","5.6","","97","","","","23","","4","","8.1","","101.19","","","","","","Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 01:00","2018","04","15","01:00","5.1","","4.9","","99","","","","24","","7","","8.1","","101.18","","","","","","Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 02:00","2018","04","15","02:00","5.6","","5.4","","98","","","","27","","9","","12.9","","101.17","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 03:00","2018","04","15","03:00","5.9","","5.1","","95","","","","27","","9","","12.9","","101.15","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 04:00","2018","04","15","04:00","6.2","","4.8","","91","","","","28","","9","","12.9","","101.14","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 05:00","2018","04","15","05:00","5.9","","4.1","","88","","","","30","","14","","19.3","","101.13","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 06:00","2018","04","15","06:00","5.4","","3.7","","89","","","","29","","14","","24.1","","101.11","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 07:00","2018","04","15","07:00","6.0","","4.0","","87","","","","28","","13","","32.2","","101.11","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 08:00","2018","04","15","08:00","6.5","","4.5","","87","","","","31","","14","","48.3","","101.01","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 09:00","2018","04","15","09:00","7.3","","4.9","","85","","","","29","","13","","48.3","","101.00","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 10:00","2018","04","15","10:00","8.0","","5.3","","83","","","","35","","9","","48.3","","100.94","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 11:00","2018","04","15","11:00","8.7","","5.5","","80","","","","36","","14","","48.3","","100.92","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 12:00","2018","04","15","12:00","9.1","","5.3","","77","","","","35","","13","","48.3","","100.81","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 13:00","2018","04","15","13:00","9.4","","5.2","","75","","","","2","","11","","48.3","","100.73","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 14:00","2018","04","15","14:00","10.3","","4.6","","68","","","","36","","9","","48.3","","100.59","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 15:00","2018","04","15","15:00","10.2","","5.4","","72","","","","35","","10","","48.3","","100.46","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 16:00","2018","04","15","16:00","9.7","","4.2","","68","","","","30","","14","","48.3","","100.36","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 17:00","2018","04","15","17:00","9.5","","3.9","","68","","","","31","","12","","48.3","","100.25","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 18:00","2018","04","15","18:00","9.3","","2.8","","64","","","","30","","13","","48.3","","100.16","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 19:00","2018","04","15","19:00","9.2","","4.4","","72","","","","27","","12","","48.3","","100.03","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 20:00","2018","04","15","20:00","9.2","","4.2","","71","","","","27","","21","","32.2","","99.91","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 21:00","2018","04","15","21:00","8.9","","4.6","","74","","","","29","","12","","24.1","","99.86","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 22:00","2018","04","15","22:00","8.0","","5.0","","81","","","","28","","21","","24.1","","99.80","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15 23:00","2018","04","15","23:00","7.8","","5.6","","86","","","","27","","18","","24.1","","99.73","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 00:00","2018","04","16","00:00","7.1","","5.9","","92","","","","25","","10","","19.3","","99.76","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 01:00","2018","04","16","01:00","7.1","","5.8","","91","","","","27","","15","","19.3","","99.75","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 02:00","2018","04","16","02:00","6.8","","5.9","","94","","","","25","","11","","19.3","","99.74","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 03:00","2018","04","16","03:00","6.8","","5.8","","93","","","","27","","13","","19.3","","99.74","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 04:00","2018","04","16","04:00","6.7","","5.4","","92","","","","28","","18","","24.1","","99.76","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 05:00","2018","04","16","05:00","6.4","","5.4","","93","","","","25","","7","","16.1","","99.82","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 06:00","2018","04","16","06:00","6.3","","5.3","","93","","","","26","","9","","11.3","","99.87","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 07:00","2018","04","16","07:00","6.1","","5.2","","95","","","","29","","12","","12.9","","99.90","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 08:00","2018","04","16","08:00","6.4","","5.5","","94","","","","28","","11","","19.3","","99.94","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 09:00","2018","04","16","09:00","6.4","","5.5","","94","","","","28","","10","","19.3","","99.98","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 10:00","2018","04","16","10:00","6.6","","5.7","","94","","","","28","","10","","19.3","","100.05","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 11:00","2018","04","16","11:00","6.7","","5.6","","92","","","","24","","6","","19.3","","100.11","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 12:00","2018","04","16","12:00","6.9","","5.2","","89","","","","14","","3","","19.3","","100.16","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 13:00","2018","04","16","13:00","6.8","","5.4","","91","","","","12","","11","","19.3","","100.19","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 14:00","2018","04","16","14:00","7.6","","6.9","","95","","","","12","","8","","12.9","","100.23","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 15:00","2018","04","16","15:00","8.7","","7.4","","91","","","","16","","17","","12.9","","100.27","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 16:00","2018","04","16","16:00","8.2","","7.2","","93","","","","17","","15","","19.3","","100.31","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 17:00","2018","04","16","17:00","8.2","","6.6","","90","","","","21","","8","","12.9","","100.39","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 18:00","2018","04","16","18:00","8.0","","7.0","","93","","","","28","","8","","12.9","","100.44","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 19:00","2018","04","16","19:00","7.3","","6.3","","93","","","","22","","6","","24.1","","100.49","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 20:00","2018","04","16","20:00","7.3","","6.2","","93","","","","32","","4","","24.1","","100.56","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 21:00","2018","04","16","21:00","6.8","","6.3","","97","","","","21","","8","","24.1","","100.64","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 22:00","2018","04","16","22:00","6.8","","6.0","","95","","","","16","","6","","32.2","","100.68","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16 23:00","2018","04","16","23:00","6.4","","5.7","","95","","","","19","","5","","48.3","","100.72","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 00:00","2018","04","17","00:00","6.5","","6.0","","97","","","","24","","13","","32.2","","100.81","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 01:00","2018","04","17","01:00","7.5","","5.7","","88","","","","26","","14","","32.2","","100.89","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 02:00","2018","04","17","02:00","7.4","","5.1","","85","","","","23","","18","","32.2","","100.94","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 03:00","2018","04","17","03:00","7.5","","3.5","","76","","","","25","","18","","32.2","","101.06","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 04:00","2018","04","17","04:00","6.8","","3.3","","79","","","","24","","18","","32.2","","101.17","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 05:00","2018","04","17","05:00","5.8","","2.5","","79","","","","25","","13","","48.3","","101.30","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 06:00","2018","04","17","06:00","6.3","","2.6","","77","","","","24","","10","","48.3","","101.39","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 07:00","2018","04","17","07:00","7.8","","2.5","","69","","","","24","","20","","48.3","","101.47","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 08:00","2018","04","17","08:00","9.2","","3.4","","67","","","","25","","20","","32.2","","101.56","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 09:00","2018","04","17","09:00","9.4","","3.0","","64","","","","24","","20","","32.2","","101.66","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 10:00","2018","04","17","10:00","11.0","","4.4","","64","","","","22","","25","","32.2","","101.75","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 11:00","2018","04","17","11:00","11.4","","4.6","","63","","","","23","","21","","32.2","","101.83","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 12:00","2018","04","17","12:00","10.3","","3.2","","61","","","","25","","14","","32.2","","101.89","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 13:00","2018","04","17","13:00","10.9","","3.3","","59","","","","21","","23","","32.2","","101.93","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 14:00","2018","04","17","14:00","11.3","","2.7","","55","","","","23","","26","","32.2","","101.98","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 15:00","2018","04","17","15:00","11.4","","3.3","","57","","","","23","","16","","32.2","","102.01","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 16:00","2018","04","17","16:00","10.5","","3.8","","63","","","","24","","20","","32.2","","102.04","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 17:00","2018","04","17","17:00","10.1","","4.2","","66","","","","25","","13","","32.2","","102.07","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 18:00","2018","04","17","18:00","9.5","","3.6","","66","","","","23","","13","","32.2","","102.07","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 19:00","2018","04","17","19:00","8.2","","4.1","","75","","","","24","","12","","32.2","","102.08","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 20:00","2018","04","17","20:00","7.7","","2.8","","71","","","","25","","11","","48.3","","102.11","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 21:00","2018","04","17","21:00","7.4","","3.1","","74","","","","23","","13","","48.3","","102.14","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 22:00","2018","04","17","22:00","6.1","","3.2","","81","","","","26","","8","","48.3","","102.16","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17 23:00","2018","04","17","23:00","6.5","","2.5","","75","","","","20","","3","","48.3","","102.20","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 00:00","2018","04","18","00:00","6.3","","2.8","","78","","","","25","","3","","48.3","","102.23","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 01:00","2018","04","18","01:00","6.7","","3.4","","79","","","","28","","5","","48.3","","102.22","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 02:00","2018","04","18","02:00","5.0","","3.5","","90","","","","23","","9","","48.3","","102.22","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 03:00","2018","04","18","03:00","5.1","","3.8","","91","","","","36","","3","","48.3","","102.21","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 04:00","2018","04","18","04:00","5.9","","3.8","","86","","","","36","","1","","48.3","","102.21","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 05:00","2018","04","18","05:00","4.4","","3.3","","93","","","","27","","5","","48.3","","102.21","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 06:00","2018","04","18","06:00","5.2","","4.4","","94","","","","25","","4","","48.3","","102.22","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 07:00","2018","04","18","07:00","6.2","","5.0","","92","","","","27","","10","","48.3","","102.24","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 08:00","2018","04","18","08:00","6.5","","4.3","","85","","","","29","","14","","32.2","","102.25","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 09:00","2018","04","18","09:00","7.6","","4.3","","79","","","","27","","10","","32.2","","102.25","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 10:00","2018","04","18","10:00","9.3","","4.5","","71","","","","2","","5","","32.2","","102.23","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 11:00","2018","04","18","11:00","10.2","","5.7","","74","","","","7","","11","","32.2","","102.20","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 12:00","2018","04","18","12:00","10.8","","5.3","","69","","","","3","","16","","32.2","","102.16","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 13:00","2018","04","18","13:00","11.1","","3.6","","60","","","","8","","13","","32.2","","102.15","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 14:00","2018","04","18","14:00","11.6","","3.8","","59","","","","5","","16","","32.2","","102.13","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 15:00","2018","04","18","15:00","11.7","","2.3","","53","","","","2","","12","","32.2","","102.07","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 16:00","2018","04","18","16:00","12.5","","2.7","","51","","","","3","","11","","32.2","","102.03","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 17:00","2018","04","18","17:00","12.8","","1.1","","45","","","","1","","8","","32.2","","102.01","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 18:00","2018","04","18","18:00","12.0","","1.1","","47","","","","32","","9","","32.2","","101.98","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 19:00","2018","04","18","19:00","10.2","","1.4","","54","","","","30","","8","","32.2","","101.98","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 20:00","2018","04","18","20:00","6.7","","2.8","","76","","","","24","","9","","48.3","","102.03","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 21:00","2018","04","18","21:00","6.4","","2.8","","78","","","","30","","7","","48.3","","102.05","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 22:00","2018","04","18","22:00","6.5","","3.6","","82","","","","28","","13","","48.3","","102.08","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18 23:00","2018","04","18","23:00","5.4","","3.0","","85","","","","25","","8","","48.3","","102.08","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 00:00","2018","04","19","00:00","5.1","","2.9","","86","","","","25","","9","","48.3","","102.10","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 01:00","2018","04","19","01:00","4.3","","2.5","","88","","","","25","","9","","48.3","","102.11","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 02:00","2018","04","19","02:00","4.9","","3.4","","90","","","","28","","12","","48.3","","102.10","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 03:00","2018","04","19","03:00","3.5","","2.3","","92","","","","25","","12","","48.3","","102.15","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 04:00","2018","04","19","04:00","3.4","","1.8","","89","","","","25","","10","","48.3","","102.15","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 05:00","2018","04","19","05:00","1.8","","0.8","","93","","","","24","","10","","48.3","","102.15","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 06:00","2018","04","19","06:00","3.8","","2.3","","90","","","","26","","10","","48.3","","102.22","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 07:00","2018","04","19","07:00","6.0","","2.7","","79","","","","28","","14","","48.3","","102.26","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 08:00","2018","04","19","08:00","7.8","","3.6","","75","","","","27","","7","","48.3","","102.27","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 09:00","2018","04","19","09:00","9.8","","3.3","","64","","","","32","","4","","48.3","","102.27","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 10:00","2018","04","19","10:00","11.3","","5.2","","66","","","","9","","11","","48.3","","102.29","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 11:00","2018","04","19","11:00","11.4","","4.6","","63","","","","10","","11","","48.3","","102.28","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 12:00","2018","04","19","12:00","12.3","","5.7","","64","","","","8","","14","","48.3","","102.27","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 13:00","2018","04","19","13:00","11.9","","6.5","","69","","","","11","","11","","48.3","","102.26","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 14:00","2018","04","19","14:00","12.4","","5.0","","60","","","","12","","13","","48.3","","102.22","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 15:00","2018","04","19","15:00","12.8","","5.1","","59","","","","13","","17","","48.3","","102.18","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 16:00","2018","04","19","16:00","12.3","","6.0","","65","","","","12","","14","","48.3","","102.17","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 17:00","2018","04","19","17:00","11.3","","7.2","","76","","","","13","","14","","48.3","","102.16","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 18:00","2018","04","19","18:00","10.3","","7.0","","80","","","","16","","13","","48.3","","102.14","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 19:00","2018","04","19","19:00","10.1","","6.8","","80","","","","36","","2","","48.3","","102.14","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 20:00","2018","04","19","20:00","9.4","","6.7","","83","","","","36","","3","","48.3","","102.16","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 21:00","2018","04","19","21:00","10.0","","3.8","","65","","","","28","","13","","48.3","","102.20","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 22:00","2018","04","19","22:00","10.3","","1.5","","54","","","","28","","15","","48.3","","102.20","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19 23:00","2018","04","19","23:00","9.9","","1.2","","54","","","","26","","6","","48.3","","102.20","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 00:00","2018","04","20","00:00","8.5","","3.5","","71","","","","26","","5","","48.3","","102.22","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 01:00","2018","04","20","01:00","8.7","","3.5","","70","","","","26","","9","","48.3","","102.21","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 02:00","2018","04","20","02:00","8.3","","3.8","","73","","","","25","","10","","48.3","","102.18","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 03:00","2018","04","20","03:00","8.5","","3.6","","72","","","","25","","12","","48.3","","102.17","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 04:00","2018","04","20","04:00","8.0","","3.5","","73","","","","26","","9","","48.3","","102.16","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 05:00","2018","04","20","05:00","7.4","","3.6","","77","","","","24","","9","","48.3","","102.16","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 06:00","2018","04","20","06:00","6.7","","3.9","","82","","","","21","","7","","48.3","","102.17","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 07:00","2018","04","20","07:00","8.4","","4.1","","74","","","","36","","2","","48.3","","102.18","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 08:00","2018","04","20","08:00","9.4","","6.3","","81","","","","10","","8","","48.3","","102.16","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 09:00","2018","04","20","09:00","10.1","","6.0","","76","","","","12","","15","","48.3","","102.14","","","","","","NA"
