"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 08:00","2020","04","07","08:00","7.8","","1.7","","65","","","","28","","12","","32.2","","102.07","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 09:00","2020","04","07","09:00","8.8","","2.0","","62","","","","28","","12","","32.2","","102.12","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 10:00","2020","04","07","10:00","10.1","","2.0","","57","","","","7","","12","","32.2","","102.16","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 11:00","2020","04","07","11:00","10.5","","1.2","","52","","","","6","","13","","32.2","","102.16","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 12:00","2020","04","07","12:00","10.7","","1.4","","53","","","","9","","16","","32.2","","102.17","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 13:00","2020","04","07","13:00","11.4","","1.4","","50","","","","8","","15","","32.2","","102.18","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 14:00","2020","04","07","14:00","11.2","","2.4","","54","","","","10","","15","","32.2","","102.19","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 15:00","2020","04","07","15:00","11.2","","2.5","","55","","","","14","","15","","32.2","","102.22","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 16:00","2020","04","07","16:00","10.9","","2.8","","57","","","","14","","14","","48.3","","102.23","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 17:00","2020","04","07","17:00","10.6","","1.2","","52","","","","13","","10","","48.3","","102.24","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 18:00","2020","04","07","18:00","9.7","","3.1","","63","","","","8","","8","","48.3","","102.23","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 19:00","2020","04","07","19:00","8.2","","2.5","","67","","","","16","","4","","48.3","","102.24","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 20:00","2020","04","07","20:00","6.1","","2.2","","76","","","","19","","4","","48.3","","102.28","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 21:00","2020","04","07","21:00","5.9","","2.5","","79","","","","26","","9","","48.3","","102.32","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 22:00","2020","04","07","22:00","5.5","","3.8","","89","","","","24","","3","","48.3","","102.34","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-07 23:00","2020","04","07","23:00","5.0","","3.1","","88","","","","25","","9","","48.3","","102.35","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 00:00","2020","04","08","00:00","3.9","","2.6","","91","","","","25","","9","","48.3","","102.40","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 01:00","2020","04","08","01:00","4.8","","2.8","","87","","","","29","","8","","48.3","","102.44","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 02:00","2020","04","08","02:00","3.9","","3.9","","100","","","","25","","5","","48.3","","102.45","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 03:00","2020","04","08","03:00","3.1","","2.5","","96","","","","27","","10","","48.3","","102.46","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 04:00","2020","04","08","04:00","2.2","","2.2","","100","","","","26","","4","","48.3","","102.48","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 05:00","2020","04","08","05:00","2.9","","2.9","","100","","","","31","","10","","48.3","","102.49","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 06:00","2020","04","08","06:00","2.9","","2.5","","97","","","","30","","8","","48.3","","102.53","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 07:00","2020","04","08","07:00","5.0","","3.6","","91","","","","30","","9","","48.3","","102.57","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 08:00","2020","04","08","08:00","6.9","","1.8","","70","","","","28","","14","","32.2","","102.54","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 09:00","2020","04","08","09:00","8.8","","0.7","","57","","","","28","","9","","32.2","","102.54","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 10:00","2020","04","08","10:00","10.1","","0.7","","52","","","","29","","7","","32.2","","102.55","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 11:00","2020","04","08","11:00","11.8","","3.4","","56","","","","24","","3","","48.3","","102.52","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 12:00","2020","04","08","12:00","12.3","","4.2","","57","","","","11","","7","","48.3","","102.47","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 13:00","2020","04","08","13:00","12.4","","4.3","","58","","","","7","","11","","48.3","","102.41","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 14:00","2020","04","08","14:00","12.9","","3.6","","53","","","","10","","12","","48.3","","102.36","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 15:00","2020","04","08","15:00","13.5","","3.5","","50","","","","6","","10","","48.3","","102.29","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 16:00","2020","04","08","16:00","13.2","","3.5","","52","","","","6","","9","","48.3","","102.25","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 17:00","2020","04","08","17:00","12.8","","3.5","","53","","","","8","","9","","48.3","","102.21","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 18:00","2020","04","08","18:00","11.6","","2.8","","55","","","","7","","4","","48.3","","102.18","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 19:00","2020","04","08","19:00","11.0","","1.7","","53","","","","17","","4","","48.3","","102.16","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 20:00","2020","04","08","20:00","8.4","","2.9","","68","","","","36","","1","","48.3","","102.18","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 21:00","2020","04","08","21:00","7.0","","2.6","","74","","","","28","","3","","48.3","","102.20","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 22:00","2020","04","08","22:00","6.7","","2.5","","75","","","","25","","5","","48.3","","102.17","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-08 23:00","2020","04","08","23:00","6.2","","3.4","","82","","","","27","","8","","48.3","","102.16","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 00:00","2020","04","09","00:00","6.3","","4.0","","85","","","","25","","10","","48.3","","102.15","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 01:00","2020","04","09","01:00","4.8","","3.6","","92","","","","24","","12","","48.3","","102.14","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 02:00","2020","04","09","02:00","4.6","","3.4","","92","","","","25","","10","","48.3","","102.09","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 03:00","2020","04","09","03:00","4.5","","4.3","","98","","","","25","","12","","48.3","","102.07","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 04:00","2020","04","09","04:00","3.4","","3.3","","100","","","","24","","11","","48.3","","102.07","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 05:00","2020","04","09","05:00","3.2","","3.0","","99","","","","27","","8","","48.3","","102.06","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 06:00","2020","04","09","06:00","5.0","","3.9","","92","","","","26","","7","","48.3","","102.06","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 07:00","2020","04","09","07:00","6.3","","4.8","","90","","","","28","","9","","48.3","","102.08","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 08:00","2020","04","09","08:00","8.1","","4.0","","75","","","","28","","7","","48.3","","102.04","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 09:00","2020","04","09","09:00","10.4","","4.3","","66","","","","29","","8","","48.3","","102.02","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 10:00","2020","04","09","10:00","12.7","","2.7","","50","","","","3","","4","","48.3","","102.01","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 11:00","2020","04","09","11:00","13.1","","2.6","","49","","","","5","","10","","48.3","","101.94","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 12:00","2020","04","09","12:00","13.5","","3.0","","49","","","","9","","15","","48.3","","101.89","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 13:00","2020","04","09","13:00","14.1","","3.4","","48","","","","9","","13","","48.3","","101.82","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 14:00","2020","04","09","14:00","14.5","","3.4","","47","","","","10","","13","","48.3","","101.76","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 15:00","2020","04","09","15:00","14.7","","3.0","","45","","","","9","","15","","48.3","","101.66","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 16:00","2020","04","09","16:00","14.8","","3.3","","46","","","","9","","14","","48.3","","101.62","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 17:00","2020","04","09","17:00","13.7","","3.9","","51","","","","5","","13","","48.3","","101.62","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 18:00","2020","04","09","18:00","12.6","","4.0","","56","","","","10","","7","","48.3","","101.59","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 19:00","2020","04","09","19:00","10.5","","3.7","","62","","","","7","","8","","48.3","","101.57","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 20:00","2020","04","09","20:00","8.4","","5.2","","80","","","","14","","3","","32.2","","101.60","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 21:00","2020","04","09","21:00","8.4","","5.8","","84","","","","36","","1","","32.2","","101.60","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 22:00","2020","04","09","22:00","6.8","","4.5","","85","","","","30","","3","","32.2","","101.60","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-09 23:00","2020","04","09","23:00","7.1","","3.7","","79","","","","28","","6","","32.2","","101.59","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 00:00","2020","04","10","00:00","5.9","","4.3","","89","","","","30","","5","","32.2","","101.61","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 01:00","2020","04","10","01:00","5.5","","3.6","","87","","","","19","","4","","32.2","","101.60","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 02:00","2020","04","10","02:00","5.4","","4.2","","92","","","","36","","2","","32.2","","101.61","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 03:00","2020","04","10","03:00","4.8","","4.5","","97","","","","24","","3","","32.2","","101.63","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 04:00","2020","04","10","04:00","4.9","","4.9","","100","","","","31","","5","","32.2","","101.65","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 05:00","2020","04","10","05:00","4.1","","4.1","","100","","","","24","","3","","48.3","","101.64","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 06:00","2020","04","10","06:00","4.1","","4.1","","100","","","","36","","3","","48.3","","101.65","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 07:00","2020","04","10","07:00","7.8","","7.8","","100","","","","24","","3","","48.3","","101.69","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 08:00","2020","04","10","08:00","10.4","","7.0","","79","","","","36","","3","","48.3","","101.68","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 09:00","2020","04","10","09:00","11.4","","7.3","","75","","","","13","","10","","48.3","","101.68","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 10:00","2020","04","10","10:00","11.4","","7.6","","77","","","","9","","12","","48.3","","101.67","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 11:00","2020","04","10","11:00","12.3","","7.4","","72","","","","11","","14","","48.3","","101.64","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 12:00","2020","04","10","12:00","12.4","","7.3","","71","","","","12","","16","","48.3","","101.60","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 13:00","2020","04","10","13:00","12.7","","7.6","","71","","","","13","","20","","48.3","","101.55","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 14:00","2020","04","10","14:00","13.8","","7.3","","64","","","","10","","19","","48.3","","101.48","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 15:00","2020","04","10","15:00","13.7","","8.5","","71","","","","11","","13","","48.3","","101.38","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 16:00","2020","04","10","16:00","12.6","","8.9","","78","","","","9","","14","","48.3","","101.36","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 17:00","2020","04","10","17:00","11.7","","8.6","","81","","","","2","","11","","48.3","","101.34","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 18:00","2020","04","10","18:00","12.3","","8.3","","76","","","","15","","3","","48.3","","101.33","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 19:00","2020","04","10","19:00","11.7","","7.5","","75","","","","0","","1","","48.3","","101.31","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 20:00","2020","04","10","20:00","9.7","","8.3","","91","","","","36","","3","","48.3","","101.34","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 21:00","2020","04","10","21:00","8.7","","8.6","","99","","","","28","","9","","32.2","","101.34","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 22:00","2020","04","10","22:00","9.9","","6.6","","80","","","","28","","17","","32.2","","101.35","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-10 23:00","2020","04","10","23:00","9.5","","6.5","","81","","","","29","","18","","32.2","","101.38","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 00:00","2020","04","11","00:00","8.4","","5.9","","84","","","","30","","17","","32.2","","101.41","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 01:00","2020","04","11","01:00","7.6","","5.7","","88","","","","29","","13","","32.2","","101.46","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 02:00","2020","04","11","02:00","7.8","","5.5","","85","","","","28","","13","","32.2","","101.47","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 03:00","2020","04","11","03:00","6.9","","5.7","","92","","","","25","","9","","32.2","","101.49","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 04:00","2020","04","11","04:00","6.4","","6.4","","100","","","","29","","8","","32.2","","101.53","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 05:00","2020","04","11","05:00","5.0","","5.0","","100","","","","20","","7","","48.3","","101.60","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 06:00","2020","04","11","06:00","4.8","","4.8","","100","","","","29","","5","","48.3","","101.71","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 07:00","2020","04","11","07:00","7.6","","5.6","","87","","","","35","","6","","48.3","","101.83","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 08:00","2020","04","11","08:00","8.4","","6.0","","85","","","","36","","15","","48.3","","101.94","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 09:00","2020","04","11","09:00","9.9","","2.5","","60","","","","1","","19","","48.3","","102.02","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 10:00","2020","04","11","10:00","11.7","","4.8","","62","","","","36","","14","","48.3","","102.08","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 11:00","2020","04","11","11:00","12.3","","3.7","","56","","","","2","","14","","48.3","","102.10","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 12:00","2020","04","11","12:00","13.3","","4.3","","54","","","","5","","13","","48.3","","102.10","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 13:00","2020","04","11","13:00","14.1","","3.5","","49","","","","4","","13","","48.3","","102.10","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 14:00","2020","04","11","14:00","14.1","","0.8","","40","","","","7","","16","","48.3","","102.09","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 15:00","2020","04","11","15:00","13.7","","2.0","","45","","","","11","","10","","48.3","","102.09","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 16:00","2020","04","11","16:00","14.4","","-2.8","","30","","","","7","","11","","48.3","","102.06","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 17:00","2020","04","11","17:00","14.4","","-4.0","","28","","","","8","","7","","48.3","","102.04","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 18:00","2020","04","11","18:00","12.7","","-3.7","","32","","","","15","","8","","48.3","","102.03","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 19:00","2020","04","11","19:00","10.0","","-2.3","","42","","","","21","","5","","48.3","","102.03","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 20:00","2020","04","11","20:00","7.1","","-1.4","","55","","","","27","","9","","48.3","","102.08","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 21:00","2020","04","11","21:00","6.3","","-1.8","","56","","","","25","","4","","48.3","","102.11","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 22:00","2020","04","11","22:00","5.9","","-0.2","","65","","","","26","","10","","48.3","","102.12","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-11 23:00","2020","04","11","23:00","5.5","","-1.3","","62","","","","26","","12","","48.3","","102.16","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 00:00","2020","04","12","00:00","6.9","","-1.3","","56","","","","29","","21","","48.3","","102.21","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 01:00","2020","04","12","01:00","4.0","","-1.5","","68","","","","25","","14","","48.3","","102.25","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 02:00","2020","04","12","02:00","3.8","","-2.5","","64","","","","25","","10","","48.3","","102.28","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 03:00","2020","04","12","03:00","3.7","","-1.6","","68","","","","26","","9","","48.3","","102.34","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 04:00","2020","04","12","04:00","3.1","","-2.5","","67","","","","31","","6","","48.3","","102.37","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 05:00","2020","04","12","05:00","1.7","","-2.0","","76","","","","26","","7","","48.3","","102.40","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 06:00","2020","04","12","06:00","3.0","","-1.8","","71","","","","25","","10","","48.3","","102.46","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 07:00","2020","04","12","07:00","6.5","","-0.3","","62","","","","25","","4","","48.3","","102.51","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 08:00","2020","04","12","08:00","10.2","","-5.1","","34","","","","1","","11","","48.3","","102.56","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 09:00","2020","04","12","09:00","10.8","","-5.9","","30","","","","2","","16","","48.3","","102.58","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 10:00","2020","04","12","10:00","11.6","","-6.5","","28","","","","2","","12","","48.3","","102.57","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 11:00","2020","04","12","11:00","13.0","","-6.1","","26","","","","34","","4","","48.3","","102.56","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 12:00","2020","04","12","12:00","12.6","","-7.6","","24","","","","6","","9","","48.3","","102.51","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 13:00","2020","04","12","13:00","14.0","","-7.7","","21","","","","36","","13","","48.3","","102.47","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 14:00","2020","04","12","14:00","13.8","","-9.8","","18","","","","6","","14","","48.3","","102.44","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 15:00","2020","04","12","15:00","14.2","","-8.5","","20","","","","5","","14","","48.3","","102.39","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 16:00","2020","04","12","16:00","14.4","","-9.5","","18","","","","5","","16","","48.3","","102.34","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 17:00","2020","04","12","17:00","14.2","","-9.8","","18","","","","2","","15","","48.3","","102.30","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 18:00","2020","04","12","18:00","13.3","","-7.2","","23","","","","3","","5","","48.3","","102.30","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 19:00","2020","04","12","19:00","11.2","","-6.8","","28","","","","36","","3","","48.3","","102.30","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 20:00","2020","04","12","20:00","7.6","","-5.7","","38","","","","26","","4","","48.3","","102.34","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 21:00","2020","04","12","21:00","5.8","","-3.5","","51","","","","22","","4","","32.2","","102.41","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 22:00","2020","04","12","22:00","5.1","","-3.3","","54","","","","27","","8","","24.1","","102.40","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-12 23:00","2020","04","12","23:00","4.1","","-1.6","","66","","","","26","","11","","24.1","","102.41","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 00:00","2020","04","13","00:00","4.3","","-2.1","","63","","","","24","","13","","24.1","","102.48","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 01:00","2020","04","13","01:00","4.4","","-2.7","","60","","","","24","","13","","24.1","","102.50","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 02:00","2020","04","13","02:00","4.3","","-3.4","","57","","","","26","","13","","24.1","","102.53","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 03:00","2020","04","13","03:00","4.2","","-2.2","","63","","","","30","","10","","24.1","","102.59","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 04:00","2020","04","13","04:00","3.3","","-3.7","","60","","","","31","","16","","24.1","","102.65","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 05:00","2020","04","13","05:00","3.9","","-3.3","","59","","","","28","","10","","48.3","","102.68","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 06:00","2020","04","13","06:00","3.5","","-1.6","","69","","","","30","","13","","48.3","","102.73","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 07:00","2020","04","13","07:00","6.3","","-1.2","","58","","","","23","","5","","48.3","","102.80","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 08:00","2020","04","13","08:00","8.6","","-0.2","","54","","","","27","","10","","48.3","","102.83","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 09:00","2020","04","13","09:00","10.4","","-1.0","","45","","","","1","","5","","48.3","","102.86","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 10:00","2020","04","13","10:00","11.3","","-1.5","","41","","","","3","","7","","48.3","","102.87","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 11:00","2020","04","13","11:00","12.3","","-1.9","","37","","","","6","","8","","48.3","","102.86","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 12:00","2020","04","13","12:00","12.8","","-3.3","","32","","","","10","","13","","48.3","","102.82","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 13:00","2020","04","13","13:00","13.2","","-3.1","","32","","","","10","","13","","48.3","","102.78","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 14:00","2020","04","13","14:00","14.1","","-3.2","","30","","","","10","","14","","48.3","","102.71","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 15:00","2020","04","13","15:00","12.9","","-0.6","","39","","","","12","","14","","48.3","","102.68","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 16:00","2020","04","13","16:00","12.3","","3.4","","55","","","","10","","9","","48.3","","102.64","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 17:00","2020","04","13","17:00","12.5","","-0.1","","42","","","","9","","9","","48.3","","102.63","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 18:00","2020","04","13","18:00","10.4","","2.0","","56","","","","13","","13","","48.3","","102.56","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-04-13 19:00","2020","04","13","19:00","9.8","","4.5","","69","","","","14","","8","","48.3","","102.51","","","","","","Mostly Cloudy"
