"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-07 09:00","2019","04","07","09:00","9.5","","5.1","","74","","","","9","","8","","48.3","","101.15","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-07 10:00","2019","04","07","10:00","9.9","","5.6","","74","","","","8","","12","","48.3","","101.25","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-07 11:00","2019","04","07","11:00","10.6","","6.9","","78","","","","13","","15","","48.3","","101.35","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-07 12:00","2019","04","07","12:00","12.0","","7.5","","74","","","","12","","11","","48.3","","101.37","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-07 13:00","2019","04","07","13:00","14.3","","4.7","","52","","","","21","","22","","48.3","","101.41","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-07 14:00","2019","04","07","14:00","13.5","","3.1","","49","","","","22","","21","","48.3","","101.44","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-07 15:00","2019","04","07","15:00","15.1","","5.2","","51","","","","23","","17","","48.3","","101.46","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-07 16:00","2019","04","07","16:00","13.8","","3.4","","49","","","","23","","9","","48.3","","101.49","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-07 17:00","2019","04","07","17:00","12.5","","4.0","","56","","","","28","","16","","48.3","","101.52","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-07 18:00","2019","04","07","18:00","11.6","","4.9","","63","","","","16","","19","","48.3","","101.53","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-07 19:00","2019","04","07","19:00","10.3","","4.6","","68","","","","18","","15","","48.3","","101.54","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-07 20:00","2019","04","07","20:00","9.6","","4.4","","70","","","","15","","5","","32.2","","101.57","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-07 21:00","2019","04","07","21:00","8.0","","3.4","","73","","","","22","","4","","32.2","","101.56","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-07 22:00","2019","04","07","22:00","5.8","","3.3","","84","","","","27","","3","","32.2","","101.57","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-07 23:00","2019","04","07","23:00","6.2","","5.0","","92","","","","25","","8","","32.2","","101.56","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 00:00","2019","04","08","00:00","5.7","","4.3","","91","","","","26","","6","","32.2","","101.54","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 01:00","2019","04","08","01:00","6.3","","4.3","","87","","","","30","","11","","32.2","","101.54","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 02:00","2019","04","08","02:00","6.1","","4.4","","89","","","","28","","11","","32.2","","101.50","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 03:00","2019","04","08","03:00","6.0","","4.7","","91","","","","27","","10","","32.2","","101.45","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 04:00","2019","04","08","04:00","5.9","","4.5","","91","","","","27","","9","","32.2","","101.38","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 05:00","2019","04","08","05:00","6.3","","5.0","","91","","","","28","","8","","32.2","","101.36","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 06:00","2019","04","08","06:00","6.4","","5.6","","94","","","","28","","11","","48.3","","101.34","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 07:00","2019","04","08","07:00","7.3","","5.8","","90","","","","31","","12","","48.3","","101.31","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 08:00","2019","04","08","08:00","8.7","","6.5","","86","","","","28","","11","","32.2","","101.33","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 09:00","2019","04","08","09:00","8.5","","6.3","","86","","","","32","","11","","19.3","","101.35","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 10:00","2019","04","08","10:00","9.6","","7.1","","84","","","","36","","13","","24.1","","101.33","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 11:00","2019","04","08","11:00","9.6","","6.2","","79","","","","2","","15","","24.1","","101.36","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 12:00","2019","04","08","12:00","9.2","","5.5","","78","","","","2","","18","","32.2","","101.35","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 13:00","2019","04","08","13:00","9.0","","5.6","","79","","","","1","","17","","24.1","","101.34","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 14:00","2019","04","08","14:00","9.4","","6.1","","80","","","","34","","12","","32.2","","101.33","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 15:00","2019","04","08","15:00","8.2","","7.1","","93","","","","28","","12","","12.9","","101.34","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 16:00","2019","04","08","16:00","7.7","","7.2","","97","","","","3","","7","","12.9","","101.25","","","","","","Moderate Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 17:00","2019","04","08","17:00","7.8","","7.4","","97","","","","31","","13","","19.3","","101.24","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 18:00","2019","04","08","18:00","8.3","","7.4","","94","","","","30","","12","","24.1","","101.18","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 19:00","2019","04","08","19:00","8.0","","7.5","","97","","","","33","","4","","24.1","","101.21","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 20:00","2019","04","08","20:00","8.1","","7.2","","94","","","","23","","8","","24.1","","101.28","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 21:00","2019","04","08","21:00","7.9","","7.4","","97","","","","23","","10","","19.3","","101.34","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 22:00","2019","04","08","22:00","7.6","","7.3","","98","","","","26","","8","","19.3","","101.30","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-08 23:00","2019","04","08","23:00","7.7","","7.3","","98","","","","27","","12","","16.1","","101.34","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 00:00","2019","04","09","00:00","7.7","","7.3","","97","","","","26","","12","","24.1","","101.39","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 01:00","2019","04","09","01:00","7.7","","7.2","","97","","","","27","","8","","19.3","","101.40","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 02:00","2019","04","09","02:00","7.7","","7.3","","97","","","","26","","7","","24.1","","101.42","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 03:00","2019","04","09","03:00","7.2","","7.0","","98","","","","23","","7","","32.2","","101.43","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 04:00","2019","04","09","04:00","7.0","","6.7","","98","","","","30","","15","","32.2","","101.50","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 05:00","2019","04","09","05:00","7.0","","5.8","","92","","","","29","","16","","48.3","","101.56","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 06:00","2019","04","09","06:00","6.3","","5.5","","95","","","","28","","13","","48.3","","101.65","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 07:00","2019","04","09","07:00","7.2","","6.9","","98","","","","27","","10","","48.3","","101.75","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 08:00","2019","04","09","08:00","8.1","","5.9","","86","","","","29","","14","","32.2","","101.78","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 09:00","2019","04","09","09:00","10.1","","5.2","","72","","","","26","","6","","32.2","","101.85","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 10:00","2019","04","09","10:00","11.5","","6.1","","69","","","","15","","6","","32.2","","101.91","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 11:00","2019","04","09","11:00","12.1","","5.0","","62","","","","10","","11","","32.2","","101.97","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 12:00","2019","04","09","12:00","12.4","","4.7","","59","","","","10","","13","","32.2","","101.99","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 13:00","2019","04","09","13:00","13.0","","6.2","","63","","","","8","","15","","32.2","","102.01","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 14:00","2019","04","09","14:00","12.6","","5.3","","61","","","","8","","14","","32.2","","102.03","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 15:00","2019","04","09","15:00","12.7","","6.0","","64","","","","8","","16","","32.2","","102.04","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 16:00","2019","04","09","16:00","12.1","","6.0","","66","","","","5","","13","","32.2","","102.08","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 17:00","2019","04","09","17:00","11.7","","4.4","","61","","","","24","","7","","32.2","","102.14","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 18:00","2019","04","09","18:00","10.9","","2.3","","55","","","","26","","18","","32.2","","102.21","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 19:00","2019","04","09","19:00","10.1","","3.1","","62","","","","26","","31","","32.2","","102.23","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 20:00","2019","04","09","20:00","9.4","","2.7","","63","","","","27","","30","","32.2","","102.32","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 21:00","2019","04","09","21:00","9.4","","3.4","","66","","","","26","","33","","32.2","","102.40","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 22:00","2019","04","09","22:00","9.4","","3.4","","66","","","","26","","28","","32.2","","102.42","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-09 23:00","2019","04","09","23:00","9.2","","3.0","","65","","","","26","","24","","32.2","","102.42","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 00:00","2019","04","10","00:00","8.4","","3.0","","69","","","","26","","16","","32.2","","102.40","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 01:00","2019","04","10","01:00","8.8","","3.1","","68","","","","26","","22","","32.2","","102.43","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 02:00","2019","04","10","02:00","8.8","","3.3","","68","","","","26","","19","","32.2","","102.41","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 03:00","2019","04","10","03:00","9.1","","2.5","","63","","","","25","","19","","32.2","","102.42","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 04:00","2019","04","10","04:00","9.0","","2.3","","63","","","","24","","12","","32.2","","102.42","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 05:00","2019","04","10","05:00","9.0","","2.5","","64","","","","24","","11","","32.2","","102.41","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 06:00","2019","04","10","06:00","7.8","","3.3","","73","","","","21","","8","","48.3","","102.37","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 07:00","2019","04","10","07:00","8.6","","3.9","","72","","","","15","","9","","48.3","","102.35","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 08:00","2019","04","10","08:00","8.7","","5.3","","79","","","","14","","11","","32.2","","102.32","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 09:00","2019","04","10","09:00","8.4","","6.2","","85","","","","16","","19","","24.1","","102.26","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 10:00","2019","04","10","10:00","8.5","","7.0","","90","","","","16","","22","","24.1","","102.22","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 11:00","2019","04","10","11:00","9.0","","7.3","","89","","","","20","","14","","24.1","","102.18","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 12:00","2019","04","10","12:00","9.8","","5.8","","76","","","","20","","8","","32.2","","102.11","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 13:00","2019","04","10","13:00","10.7","","5.3","","69","","","","30","","14","","32.2","","102.06","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 14:00","2019","04","10","14:00","11.3","","4.6","","63","","","","27","","26","","32.2","","102.02","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 15:00","2019","04","10","15:00","12.9","","4.8","","58","","","","27","","20","","32.2","","101.97","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 16:00","2019","04","10","16:00","13.4","","5.3","","58","","","","33","","6","","32.2","","101.93","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 17:00","2019","04","10","17:00","12.3","","4.6","","59","","","","28","","18","","32.2","","101.91","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 18:00","2019","04","10","18:00","9.7","","5.5","","75","","","","3","","18","","32.2","","101.93","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 19:00","2019","04","10","19:00","8.6","","4.9","","77","","","","36","","2","","32.2","","101.93","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 20:00","2019","04","10","20:00","6.9","","4.6","","85","","","","22","","3","","32.2","","101.97","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 21:00","2019","04","10","21:00","8.3","","3.9","","74","","","","26","","10","","32.2","","101.98","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 22:00","2019","04","10","22:00","7.4","","4.0","","79","","","","19","","5","","32.2","","101.91","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-10 23:00","2019","04","10","23:00","8.2","","3.0","","70","","","","24","","9","","32.2","","101.87","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 00:00","2019","04","11","00:00","8.5","","3.3","","69","","","","27","","16","","32.2","","101.84","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 01:00","2019","04","11","01:00","7.9","","3.5","","74","","","","28","","14","","32.2","","101.79","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 02:00","2019","04","11","02:00","7.9","","3.8","","75","","","","29","","12","","32.2","","101.76","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 03:00","2019","04","11","03:00","7.8","","3.7","","75","","","","29","","8","","32.2","","101.72","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 04:00","2019","04","11","04:00","7.7","","4.1","","78","","","","22","","5","","32.2","","101.66","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 05:00","2019","04","11","05:00","7.8","","3.8","","76","","","","36","","2","","32.2","","101.61","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 06:00","2019","04","11","06:00","7.1","","4.3","","82","","","","0","","1","","32.2","","101.59","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 07:00","2019","04","11","07:00","7.4","","5.2","","86","","","","36","","2","","24.1","","101.55","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 08:00","2019","04","11","08:00","7.6","","6.0","","90","","","","13","","6","","24.1","","101.52","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 09:00","2019","04","11","09:00","7.9","","6.8","","93","","","","14","","9","","19.3","","101.49","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 10:00","2019","04","11","10:00","7.9","","7.4","","96","","","","13","","12","","12.9","","101.48","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 11:00","2019","04","11","11:00","8.0","","7.3","","96","","","","13","","15","","8.1","","101.46","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 12:00","2019","04","11","12:00","8.9","","7.0","","88","","","","13","","15","","24.1","","101.36","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 13:00","2019","04","11","13:00","8.9","","6.6","","85","","","","14","","17","","32.2","","101.30","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 14:00","2019","04","11","14:00","9.4","","6.8","","84","","","","13","","13","","32.2","","101.25","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 15:00","2019","04","11","15:00","9.1","","7.0","","87","","","","5","","8","","32.2","","101.21","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 16:00","2019","04","11","16:00","8.8","","8.1","","95","","","","8","","15","","19.3","","101.14","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 17:00","2019","04","11","17:00","8.7","","8.4","","98","","","","4","","13","","3.2","","101.14","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 18:00","2019","04","11","18:00","8.4","","8.3","","99","","","","4","","10","","1.6","","101.13","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 19:00","2019","04","11","19:00","8.3","","8.2","","100","","","","4","","11","","6.4","","101.14","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 20:00","2019","04","11","20:00","7.9","","7.9","","100","","","","1","","13","","6.4","","101.20","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 21:00","2019","04","11","21:00","7.8","","7.8","","100","","","","36","","9","","6.4","","101.23","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 22:00","2019","04","11","22:00","7.8","","7.6","","98","","","","34","","9","","6.4","","101.28","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-11 23:00","2019","04","11","23:00","7.7","","7.2","","97","","","","36","","14","","8.1","","101.30","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 00:00","2019","04","12","00:00","7.8","","7.1","","95","","","","36","","7","","11.3","","101.34","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 01:00","2019","04","12","01:00","7.6","","6.7","","94","","","","33","","8","","16.1","","101.37","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 02:00","2019","04","12","02:00","7.6","","6.7","","94","","","","33","","7","","19.3","","101.37","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 03:00","2019","04","12","03:00","7.4","","6.9","","97","","","","31","","7","","24.1","","101.38","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 04:00","2019","04","12","04:00","7.1","","6.3","","95","","","","31","","7","","24.1","","101.44","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 05:00","2019","04","12","05:00","7.3","","6.1","","92","","","","27","","10","","24.1","","101.49","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 06:00","2019","04","12","06:00","7.0","","6.2","","94","","","","23","","6","","32.2","","101.52","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 07:00","2019","04","12","07:00","7.8","","6.4","","91","","","","27","","7","","32.2","","101.57","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 08:00","2019","04","12","08:00","8.7","","5.9","","82","","","","31","","8","","48.3","","101.60","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 09:00","2019","04","12","09:00","9.2","","5.9","","80","","","","28","","11","","48.3","","101.59","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 10:00","2019","04","12","10:00","10.1","","5.8","","75","","","","31","","6","","48.3","","101.63","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 11:00","2019","04","12","11:00","11.0","","6.9","","76","","","","9","","12","","48.3","","101.62","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 12:00","2019","04","12","12:00","11.5","","7.0","","74","","","","11","","11","","48.3","","101.61","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 13:00","2019","04","12","13:00","11.7","","6.9","","72","","","","15","","12","","48.3","","101.62","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 14:00","2019","04","12","14:00","10.4","","5.4","","71","","","","10","","11","","48.3","","101.56","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 15:00","2019","04","12","15:00","11.3","","5.4","","67","","","","12","","19","","48.3","","101.50","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 16:00","2019","04","12","16:00","11.6","","5.1","","64","","","","13","","19","","48.3","","101.47","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 17:00","2019","04","12","17:00","12.2","","5.8","","65","","","","13","","14","","48.3","","101.44","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 18:00","2019","04","12","18:00","10.8","","5.5","","70","","","","13","","16","","48.3","","101.41","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 19:00","2019","04","12","19:00","10.2","","5.2","","71","","","","14","","13","","48.3","","101.35","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 20:00","2019","04","12","20:00","9.3","","5.5","","77","","","","13","","13","","32.2","","101.31","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 21:00","2019","04","12","21:00","6.7","","5.5","","92","","","","22","","6","","32.2","","101.35","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 22:00","2019","04","12","22:00","6.7","","5.5","","92","","","","36","","1","","32.2","","101.29","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-12 23:00","2019","04","12","23:00","7.0","","5.2","","88","","","","36","","2","","32.2","","101.24","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 00:00","2019","04","13","00:00","8.2","","5.6","","83","","","","22","","8","","32.2","","101.22","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 01:00","2019","04","13","01:00","9.2","","4.8","","74","","","","24","","16","","32.2","","101.20","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 02:00","2019","04","13","02:00","9.7","","4.1","","68","","","","25","","11","","32.2","","101.13","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 03:00","2019","04","13","03:00","9.3","","4.3","","71","","","","25","","22","","24.1","","101.14","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 04:00","2019","04","13","04:00","7.9","","5.1","","83","","","","20","","13","","24.1","","101.08","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 05:00","2019","04","13","05:00","7.2","","5.2","","87","","","","21","","7","","24.1","","101.03","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 06:00","2019","04","13","06:00","7.5","","4.4","","80","","","","23","","16","","32.2","","100.97","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 07:00","2019","04","13","07:00","7.6","","4.5","","81","","","","24","","7","","48.3","","100.95","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 08:00","2019","04","13","08:00","7.7","","5.2","","84","","","","13","","9","","24.1","","100.95","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 09:00","2019","04","13","09:00","7.7","","7.1","","96","","","","12","","11","","24.1","","100.84","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 10:00","2019","04","13","10:00","8.0","","7.3","","95","","","","10","","10","","19.3","","100.79","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 11:00","2019","04","13","11:00","8.3","","6.5","","88","","","","10","","9","","19.3","","100.75","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 12:00","2019","04","13","12:00","8.6","","7.8","","95","","","","14","","26","","16.1","","100.68","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 13:00","2019","04","13","13:00","8.3","","6.7","","90","","","","13","","26","","12.9","","100.63","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 14:00","2019","04","13","14:00","8.1","","7.0","","93","","","","18","","21","","8.1","","100.68","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 15:00","2019","04","13","15:00","10.5","","4.8","","68","","","","25","","29","","32.2","","100.65","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 16:00","2019","04","13","16:00","10.8","","2.9","","58","","","","25","","30","","48.3","","100.66","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 17:00","2019","04","13","17:00","10.7","","2.6","","57","","","","25","","20","","48.3","","100.65","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 18:00","2019","04","13","18:00","9.2","","2.2","","61","","","","23","","25","","48.3","","100.70","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 19:00","2019","04","13","19:00","8.5","","1.9","","63","","","","25","","14","","48.3","","100.72","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2019-04-13 20:00","2019","04","13","20:00","8.1","","2.0","","65","","","","13","","9","","24.1","","100.77","","","","","","NA"
