"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-07 09:00","2021","04","07","09:00","8.0","","2.2","","67","","","","15","","8","","48.3","","101.43","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-07 10:00","2021","04","07","10:00","8.2","","2.2","","66","","","","19","","23","","48.3","","101.41","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-07 11:00","2021","04","07","11:00","8.5","","2.5","","66","","","","22","","24","","48.3","","101.35","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-07 12:00","2021","04","07","12:00","8.9","","2.1","","62","","","","22","","26","","48.3","","101.36","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-07 13:00","2021","04","07","13:00","9.6","","2.4","","61","","","","20","","28","","48.3","","101.37","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-07 14:00","2021","04","07","14:00","7.8","","3.6","","75","","","","23","","17","","32.2","","101.41","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-07 15:00","2021","04","07","15:00","7.7","","3.6","","75","","","","21","","22","","32.2","","101.37","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-07 16:00","2021","04","07","16:00","7.6","","3.0","","72","","","","21","","20","","48.3","","101.31","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-07 17:00","2021","04","07","17:00","8.4","","2.1","","64","","","","21","","31","","48.3","","101.29","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-07 18:00","2021","04","07","18:00","8.6","","1.3","","60","","","","23","","21","","48.3","","101.25","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-07 19:00","2021","04","07","19:00","7.0","","0.6","","64","","","","26","","14","","48.3","","101.26","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-07 20:00","2021","04","07","20:00","6.7","","1.0","","67","","","","26","","18","","24.1","","101.24","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-07 21:00","2021","04","07","21:00","6.5","","0.6","","66","","","","30","","7","","24.1","","101.27","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-07 22:00","2021","04","07","22:00","6.3","","1.3","","70","","","","28","","10","","24.1","","101.33","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-07 23:00","2021","04","07","23:00","5.8","","0.7","","70","","","","25","","18","","24.1","","101.35","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 00:00","2021","04","08","00:00","5.9","","0.7","","69","","","","28","","16","","24.1","","101.42","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 01:00","2021","04","08","01:00","4.4","","1.2","","79","","","","29","","16","","24.1","","101.49","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 02:00","2021","04","08","02:00","4.3","","1.2","","80","","","","27","","8","","24.1","","101.54","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 03:00","2021","04","08","03:00","3.6","","1.1","","84","","","","26","","10","","24.1","","101.61","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 04:00","2021","04","08","04:00","2.3","","-0.8","","80","","","","17","","6","","24.1","","101.66","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 05:00","2021","04","08","05:00","2.4","","-1.0","","78","","","","28","","11","","48.3","","101.75","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 06:00","2021","04","08","06:00","1.0","","-0.1","","92","","","","36","","2","","48.3","","101.86","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 07:00","2021","04","08","07:00","4.8","","0.4","","74","","","","31","","4","","48.3","","101.99","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 08:00","2021","04","08","08:00","6.2","","-0.3","","63","","","","29","","8","","48.3","","102.07","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 09:00","2021","04","08","09:00","7.2","","-0.2","","59","","","","23","","3","","48.3","","102.17","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 10:00","2021","04","08","10:00","8.1","","-1.1","","52","","","","12","","14","","48.3","","102.25","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 11:00","2021","04","08","11:00","9.2","","-2.5","","44","","","","12","","16","","48.3","","102.30","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 12:00","2021","04","08","12:00","9.3","","-2.0","","45","","","","12","","18","","48.3","","102.33","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 13:00","2021","04","08","13:00","10.4","","0.2","","49","","","","9","","20","","48.3","","102.33","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 14:00","2021","04","08","14:00","10.4","","-0.4","","47","","","","7","","21","","48.3","","102.32","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 15:00","2021","04","08","15:00","10.4","","1.4","","54","","","","5","","21","","48.3","","102.30","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 16:00","2021","04","08","16:00","10.3","","0.1","","49","","","","4","","20","","48.3","","102.32","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 17:00","2021","04","08","17:00","11.0","","-3.4","","36","","","","21","","21","","48.3","","102.30","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 18:00","2021","04","08","18:00","9.3","","-3.3","","41","","","","22","","26","","48.3","","102.32","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 19:00","2021","04","08","19:00","7.5","","-4.0","","44","","","","22","","25","","32.2","","102.34","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 20:00","2021","04","08","20:00","6.1","","-3.4","","51","","","","26","","11","","32.2","","102.37","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 21:00","2021","04","08","21:00","5.9","","-2.3","","56","","","","25","","22","","32.2","","102.36","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 22:00","2021","04","08","22:00","5.7","","-2.3","","57","","","","25","","21","","32.2","","102.31","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-08 23:00","2021","04","08","23:00","4.8","","-2.4","","60","","","","22","","12","","32.2","","102.29","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 00:00","2021","04","09","00:00","2.6","","-2.3","","70","","","","22","","8","","32.2","","102.27","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 01:00","2021","04","09","01:00","3.7","","-2.3","","65","","","","17","","6","","32.2","","102.22","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 02:00","2021","04","09","02:00","1.6","","-1.9","","78","","","","16","","8","","32.2","","102.15","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 03:00","2021","04","09","03:00","3.6","","-0.8","","73","","","","17","","8","","32.2","","102.10","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 04:00","2021","04","09","04:00","4.6","","-0.5","","69","","","","17","","12","","32.2","","102.05","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 05:00","2021","04","09","05:00","5.2","","-0.4","","67","","","","20","","13","","32.2","","102.05","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 06:00","2021","04","09","06:00","5.0","","0.0","","70","","","","17","","18","","32.2","","102.02","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 07:00","2021","04","09","07:00","5.4","","-0.3","","67","","","","20","","21","","48.3","","101.95","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 08:00","2021","04","09","08:00","5.5","","0.7","","71","","","","17","","14","","48.3","","101.94","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 09:00","2021","04","09","09:00","6.3","","0.5","","66","","","","16","","26","","48.3","","101.90","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 10:00","2021","04","09","10:00","6.9","","1.8","","70","","","","18","","17","","32.2","","101.89","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 11:00","2021","04","09","11:00","6.9","","1.7","","70","","","","18","","11","","32.2","","101.83","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 12:00","2021","04","09","12:00","6.0","","3.1","","82","","","","15","","15","","32.2","","101.77","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 13:00","2021","04","09","13:00","6.5","","2.8","","78","","","","18","","15","","32.2","","101.74","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 14:00","2021","04","09","14:00","6.2","","2.7","","78","","","","18","","22","","24.1","","101.67","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 15:00","2021","04","09","15:00","7.0","","3.1","","76","","","","15","","17","","24.1","","101.54","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 16:00","2021","04","09","16:00","6.5","","1.8","","72","","","","16","","12","","24.1","","101.45","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 17:00","2021","04","09","17:00","6.3","","3.3","","81","","","","18","","14","","19.3","","101.30","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 18:00","2021","04","09","18:00","6.3","","3.6","","82","","","","19","","16","","16.1","","101.19","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 19:00","2021","04","09","19:00","5.9","","3.9","","87","","","","20","","15","","11.3","","101.18","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 20:00","2021","04","09","20:00","5.3","","4.0","","91","","","","17","","12","","24.1","","101.17","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 21:00","2021","04","09","21:00","4.8","","3.8","","93","","","","20","","8","","24.1","","101.17","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 22:00","2021","04","09","22:00","5.0","","-0.1","","70","","","","22","","18","","24.1","","101.16","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-09 23:00","2021","04","09","23:00","3.8","","1.4","","84","","","","25","","9","","24.1","","101.22","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 00:00","2021","04","10","00:00","4.2","","-0.2","","73","","","","23","","19","","24.1","","101.22","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 01:00","2021","04","10","01:00","4.1","","-0.4","","72","","","","27","","25","","24.1","","101.31","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 02:00","2021","04","10","02:00","3.5","","-0.6","","75","","","","25","","18","","24.1","","101.36","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 03:00","2021","04","10","03:00","1.8","","-1.2","","81","","","","21","","10","","24.1","","101.37","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 04:00","2021","04","10","04:00","1.4","","-2.6","","74","","","","33","","3","","32.2","","101.47","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 05:00","2021","04","10","05:00","2.0","","-1.7","","76","","","","28","","16","","32.2","","101.53","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 06:00","2021","04","10","06:00","1.6","","-1.7","","79","","","","30","","18","","48.3","","101.68","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 07:00","2021","04","10","07:00","3.6","","-1.5","","69","","","","28","","22","","48.3","","101.79","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 08:00","2021","04","10","08:00","4.8","","-2.9","","58","","","","28","","15","","48.3","","101.89","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 09:00","2021","04","10","09:00","5.7","","-2.1","","57","","","","28","","8","","48.3","","101.97","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 10:00","2021","04","10","10:00","7.8","","-2.2","","49","","","","33","","7","","48.3","","102.03","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 11:00","2021","04","10","11:00","7.9","","-5.3","","39","","","","29","","7","","48.3","","102.05","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 12:00","2021","04","10","12:00","9.5","","-5.0","","36","","","","29","","8","","48.3","","102.07","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 13:00","2021","04","10","13:00","10.7","","-3.8","","36","","","","29","","7","","48.3","","102.10","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 14:00","2021","04","10","14:00","8.7","","-3.6","","42","","","","1","","15","","48.3","","102.17","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 15:00","2021","04","10","15:00","8.7","","-3.6","","42","","","","31","","15","","48.3","","102.23","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 16:00","2021","04","10","16:00","8.3","","-2.0","","48","","","","24","","20","","48.3","","102.30","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 17:00","2021","04","10","17:00","7.9","","-0.4","","56","","","","24","","15","","48.3","","102.32","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 18:00","2021","04","10","18:00","7.5","","-0.4","","58","","","","23","","11","","48.3","","102.34","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 19:00","2021","04","10","19:00","5.3","","-0.5","","66","","","","24","","8","","48.3","","102.38","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 20:00","2021","04","10","20:00","3.8","","-1.2","","70","","","","24","","7","","48.3","","102.41","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 21:00","2021","04","10","21:00","3.4","","-0.6","","75","","","","15","","5","","48.3","","102.48","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 22:00","2021","04","10","22:00","0.9","","-1.3","","85","","","","21","","5","","48.3","","102.50","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-10 23:00","2021","04","10","23:00","2.7","","0.0","","82","","","","26","","12","","48.3","","102.53","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 00:00","2021","04","11","00:00","1.5","","-0.2","","88","","","","23","","7","","48.3","","102.56","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 01:00","2021","04","11","01:00","-0.4","","-1.1","","96","","","","27","","7","","48.3","","102.60","","","","-3","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 02:00","2021","04","11","02:00","1.9","","-1.0","","81","","","","32","","9","","48.3","","102.60","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 03:00","2021","04","11","03:00","0.4","","-1.6","","87","","","","31","","8","","48.3","","102.62","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 04:00","2021","04","11","04:00","-0.6","","-1.0","","97","","","","25","","8","","48.3","","102.64","","","","-3","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 05:00","2021","04","11","05:00","1.1","","-0.6","","88","","","","28","","14","","48.3","","102.66","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 06:00","2021","04","11","06:00","-0.1","","-1.9","","88","","","","28","","3","","48.3","","102.71","","","","-1","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 07:00","2021","04","11","07:00","3.0","","-0.5","","78","","","","27","","11","","48.3","","102.75","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 08:00","2021","04","11","08:00","5.1","","-1.4","","63","","","","28","","9","","48.3","","102.75","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 09:00","2021","04","11","09:00","6.8","","-0.7","","59","","","","27","","10","","48.3","","102.73","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 10:00","2021","04","11","10:00","7.1","","-0.7","","58","","","","3","","15","","48.3","","102.76","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 11:00","2021","04","11","11:00","7.8","","0.1","","58","","","","3","","22","","48.3","","102.74","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 12:00","2021","04","11","12:00","8.3","","-0.4","","54","","","","5","","19","","48.3","","102.73","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 13:00","2021","04","11","13:00","8.7","","-0.2","","53","","","","6","","16","","48.3","","102.69","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 14:00","2021","04","11","14:00","9.9","","-0.9","","47","","","","6","","18","","48.3","","102.67","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 15:00","2021","04","11","15:00","9.1","","-0.6","","51","","","","8","","17","","48.3","","102.63","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 16:00","2021","04","11","16:00","9.1","","-1.0","","49","","","","16","","13","","48.3","","102.59","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 17:00","2021","04","11","17:00","8.9","","-1.0","","50","","","","6","","12","","48.3","","102.56","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 18:00","2021","04","11","18:00","8.3","","-0.7","","53","","","","5","","7","","48.3","","102.54","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 19:00","2021","04","11","19:00","6.8","","-1.7","","55","","","","13","","4","","48.3","","102.51","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 20:00","2021","04","11","20:00","3.0","","-2.1","","69","","","","24","","7","","48.3","","102.54","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 21:00","2021","04","11","21:00","2.4","","-1.7","","74","","","","25","","3","","24.1","","102.57","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 22:00","2021","04","11","22:00","2.1","","-0.8","","81","","","","27","","8","","24.1","","102.57","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-11 23:00","2021","04","11","23:00","3.1","","-0.7","","76","","","","30","","8","","24.1","","102.57","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 00:00","2021","04","12","00:00","2.8","","0.3","","84","","","","26","","10","","24.1","","102.56","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 01:00","2021","04","12","01:00","2.5","","-2.0","","72","","","","30","","11","","24.1","","102.56","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 02:00","2021","04","12","02:00","2.0","","-1.6","","76","","","","27","","7","","24.1","","102.54","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 03:00","2021","04","12","03:00","2.1","","-2.3","","72","","","","26","","8","","24.1","","102.55","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 04:00","2021","04","12","04:00","1.1","","-2.5","","77","","","","31","","9","","24.1","","102.54","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 05:00","2021","04","12","05:00","1.8","","-0.9","","82","","","","27","","9","","48.3","","102.54","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 06:00","2021","04","12","06:00","1.1","","-1.7","","81","","","","27","","5","","48.3","","102.59","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 07:00","2021","04","12","07:00","4.5","","0.3","","74","","","","29","","4","","48.3","","102.61","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 08:00","2021","04","12","08:00","6.7","","0.3","","64","","","","29","","13","","48.3","","102.61","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 09:00","2021","04","12","09:00","9.1","","0.5","","55","","","","29","","12","","48.3","","102.58","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 10:00","2021","04","12","10:00","10.5","","-0.6","","46","","","","3","","19","","48.3","","102.57","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 11:00","2021","04","12","11:00","11.3","","-0.5","","44","","","","2","","18","","48.3","","102.53","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 12:00","2021","04","12","12:00","11.7","","-0.2","","44","","","","2","","20","","48.3","","102.52","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 13:00","2021","04","12","13:00","12.8","","-0.6","","39","","","","2","","18","","48.3","","102.49","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 14:00","2021","04","12","14:00","13.8","","-1.7","","34","","","","1","","21","","48.3","","102.46","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 15:00","2021","04","12","15:00","14.0","","-3.1","","30","","","","2","","21","","48.3","","102.44","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 16:00","2021","04","12","16:00","14.2","","-3.4","","29","","","","2","","19","","48.3","","102.45","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 17:00","2021","04","12","17:00","13.8","","-4.7","","27","","","","2","","19","","48.3","","102.44","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 18:00","2021","04","12","18:00","12.8","","-4.2","","30","","","","1","","17","","48.3","","102.42","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 19:00","2021","04","12","19:00","11.4","","-5.4","","30","","","","1","","20","","48.3","","102.42","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 20:00","2021","04","12","20:00","10.7","","-5.1","","33","","","","1","","13","","32.2","","102.45","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 21:00","2021","04","12","21:00","9.9","","-5.6","","33","","","","2","","15","","24.1","","102.48","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 22:00","2021","04","12","22:00","9.8","","-5.5","","34","","","","1","","16","","24.1","","102.51","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-12 23:00","2021","04","12","23:00","6.6","","-4.5","","45","","","","24","","6","","24.1","","102.53","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 00:00","2021","04","13","00:00","7.1","","-4.2","","45","","","","26","","4","","24.1","","102.56","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 01:00","2021","04","13","01:00","6.7","","-3.0","","50","","","","27","","9","","24.1","","102.59","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 02:00","2021","04","13","02:00","4.1","","-2.9","","60","","","","29","","4","","24.1","","102.62","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 03:00","2021","04","13","03:00","2.8","","-2.4","","68","","","","24","","14","","24.1","","102.63","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 04:00","2021","04","13","04:00","5.2","","-2.4","","58","","","","27","","10","","24.1","","102.64","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 05:00","2021","04","13","05:00","3.0","","-2.8","","66","","","","25","","7","","48.3","","102.66","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 06:00","2021","04","13","06:00","3.8","","-2.6","","63","","","","27","","5","","48.3","","102.69","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 07:00","2021","04","13","07:00","9.0","","-1.6","","47","","","","36","","1","","48.3","","102.72","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 08:00","2021","04","13","08:00","10.9","","-0.9","","44","","","","36","","11","","48.3","","102.73","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 09:00","2021","04","13","09:00","11.9","","-2.0","","38","","","","1","","16","","48.3","","102.74","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 10:00","2021","04","13","10:00","13.3","","-1.4","","36","","","","35","","16","","48.3","","102.74","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 11:00","2021","04","13","11:00","13.7","","-3.0","","31","","","","1","","17","","48.3","","102.70","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 12:00","2021","04","13","12:00","15.5","","-2.5","","29","","","","36","","15","","48.3","","102.65","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 13:00","2021","04","13","13:00","16.1","","-3.8","","25","","","","36","","17","","48.3","","102.58","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 14:00","2021","04","13","14:00","16.6","","-4.5","","23","","","","1","","15","","48.3","","102.54","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 15:00","2021","04","13","15:00","17.1","","-5.5","","21","","","","36","","17","","48.3","","102.46","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 16:00","2021","04","13","16:00","17.1","","-7.5","","18","","","","27","","5","","48.3","","102.42","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 17:00","2021","04","13","17:00","16.9","","-5.6","","21","","","","33","","11","","48.3","","102.38","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 18:00","2021","04","13","18:00","15.4","","-5.5","","23","","","","32","","16","","48.3","","102.33","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 19:00","2021","04","13","19:00","11.9","","-3.9","","33","","","","32","","13","","48.3","","102.30","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-04-13 20:00","2021","04","13","20:00","11.4","","-3.0","","36","","","","26","","12","","48.3","","102.30","","","","","","NA"
